google_place_id,name,category,primary_type,primary_type_name,activities,activity_type,lat,lon,address,rating,rating_count,price_level,business_status,website,google_maps_url,all_types,found_via_category,found_via_cell
ChIJId_HNd5QCTERT-Bx46uTi_4,LA. CHRONIQUE,coffee,hotel,Hotel,coffee,coffee,11.5406595,104.9169118,"street 135, Phnom Penh 12310, Cambodia",4.5,744,PRICE_LEVEL_MODERATE,OPERATIONAL,https://lachroniquehotel.top/,https://maps.google.com/?cid=18341916273861058639&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,hotel;diner;fine_dining_restaurant;breakfast_restaurant;cafe;lodging;restaurant;food;point_of_interest;establishment,cafe,Chamkarmon / BKK
ChIJ61A9a5BXCTERlXDCl-GEg0I,Starbucks | Boeung Snor,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.535231999999999,104.9569092,"Boeung Snor Food Village National Road No. 1, Phum Beoung Chhuk, Phnom Penh, Cambodia",4.6,128,PRICE_LEVEL_MODERATE,OPERATIONAL,https://www.starbucks.com.kh/,https://maps.google.com/?cid=4792820532900950165&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Chbar Ampov / east bank
ChIJqx1RRgBRCTERxyPaxG4RN4Y,Gather Grounds Coffee and Eatery Riverside,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5820823,104.92130270000001,"HWJC+RGM, Phnom Penh, Cambodia",4.6,124,,OPERATIONAL,,https://maps.google.com/?cid=9671217892248134599&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Daun Penh / Riverside
ChIJbdAaPQBXCTER_4WPMjMhAqw,Café de Paris,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.544623699999999,104.9399592,"Type 2 of The Elysée, Koh Pich St, Phnom Penh 12301, Cambodia",4.7,70,,OPERATIONAL,,https://maps.google.com/?cid=12394505628252341759&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Chbar Ampov / east bank
ChIJO7MZfrpRCTERpoT2nDWb1Ck,BROWN Roastery | K-Mall,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5318104,104.86729980000001,"GVJ8+PWF, Veng Sreng Blvd, Phnom Penh, Cambodia",4.5,510,PRICE_LEVEL_MODERATE,OPERATIONAL,http://www.browncoffee.com.kh/,https://maps.google.com/?cid=3014204705186677926&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Pou Senchey
ChIJN_F7iwNRCTER4Tn8OdpULRI,Cup Specialty Coffee,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5838556,104.8957988,"31 Street 528, Phnom Penh 120407, Cambodia",4.8,45,,OPERATIONAL,,https://maps.google.com/?cid=1309796362887117281&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;food;point_of_interest;store;establishment,coffee_shop,Russey Keo
ChIJ5dApDmpRCTERUXu2JGS33DQ,Panda Cybercafe,coffee,internet_cafe,Internet Cafe,coffee,coffee,11.5428953,104.92149619999999,"N02 St 420, Phnom Penh 12305, Cambodia",4.7,61,,OPERATIONAL,http://facebook.com/PandaCybercafe,https://maps.google.com/?cid=3809121025589148497&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,internet_cafe;coffee_shop;cafe;food_store;store;service;food;point_of_interest;establishment,coffee_shop,Chamkarmon / BKK
ChIJAQeDtBhRCTER8mEK7eFmQ8Y,Cambodia Bagels - Street 13,coffee,bagel_shop,Bagel Shop,coffee,coffee,11.5670406,104.9292514,"162 st 13, Phnom Penh, Cambodia",4.5,419,,OPERATIONAL,http://www.cambodiabagels.com/,https://maps.google.com/?cid=14286375563479900658&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,bagel_shop;brunch_restaurant;sandwich_shop;coffee_shop;breakfast_restaurant;cafe;bakery;meal_takeaway;food_store;store;restaurant;food;point_of_interest;establishment,coffee_shop,Daun Penh / Riverside
ChIJz9dAiaFRCTERTE_saaI5VRI,Nimith Hotel & Restaurant,coffee,hotel,Hotel,coffee,coffee,11.530772299999999,104.8465006,"35e Veng Sreng Blvd, Phnom Penh, Cambodia",4.6,99,,OPERATIONAL,http://www.nimithhotel.com/,https://maps.google.com/?cid=1321025435427688268&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,hotel;cafe;spa;lodging;bar;event_venue;service;restaurant;food;point_of_interest;transportation_service;establishment,cafe,Pou Senchey
ChIJndqbeRZRCTERrPAjnpehYx0,Café Amazon Concept Store,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5814077,104.89789859999999,"No. 39 Street 528, Phnom Penh 120407, Cambodia",4.6,91,,OPERATIONAL,,https://maps.google.com/?cid=2117713922359554220&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Toul Kork
